id,type,type_m,x_gear_name,start_date_local,x_start_h,name,x_min,x_km,x_min/km,km/h,x_max_km/h,x_mi,x_min/mi,x_mph,x_max_mph,total_elevation_gain,x_elev_m/km,average_heartrate,max_heartrate,average_cadence,average_watts,kilojoules,commute,private,visibility,workout_type,x_nearest_city_start,x_start_locality,x_end_locality,x_dist_start_end_km,start_latlng,end_latlng,elev_low,elev_high,kudos_count,comment_count,achievement_count,athlete,athlete_count,average_speed,average_temp,display_hide_heartrate_option,distance,elapsed_time,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,location_city,location_country,location_state,manual,map,max_speed,moving_time,photo_count,pr_count,resource_state,start_date,start_latitude,start_longitude,timezone,total_photo_count,trainer,upload_id,upload_id_str,utc_offset,x_date,x_elev_%,x_url
2051690684,Run,Run,,01.01.2019,15.6,Afternoon Run,65.5,11.425,5.73,10.47,12.96,7.099,9.22,6.51,8.05,49.1,4.3,,,83.6,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853575, -116.960523]","[32.853622, -116.960528]",104,134.2,1,0,1,{id},1,2.909,,0,11424.6,3947,garmin_push_3267458755,0,0,,0,0,0,,,,0,{id},3.6,3928,0,0,2,01.01.2019 23:35:40,32.853575,-116.960523,(GMT-08:00) America/Los_Angeles,0,0,2192263908,2192263908,-28800,1/1/2019,0.43,https://www.strava.com/activities/2051690684
2974419038,Run,Hike,,01.01.2020,15.4,Afternoon Run,141.5,8.585,16.49,3.64,7.2,5.334,26.53,2.26,4.47,342,39.84,95,124,53.2,,,0,0,everyone,,NA-US-CA-Spring Valley,,,0,"[32.671556, -116.972282]","[32.671326, -116.972279]",191.6,462.8,1,0,0,{id},1,1.011,20,1,8585,8503,garmin_push_4390517233,0,0,,1,0,0,,,,0,{id},2,8492,0,0,2,01.01.2020 23:22:30,32.671556,-116.972282,(GMT-08:00) America/Los_Angeles,0,0,3169462081,3169462081,-28800,1/1/2020,3.98,https://www.strava.com/activities/2974419038
1432710517,Run,Run,,01.03.2018,7.4,Morning Run,48.7,8.434,5.77,10.39,14.04,5.24,9.29,6.46,8.72,81.3,9.64,151.7,186,84.2,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853517, -116.960436]","[32.853682, -116.960506]",109.8,161,1,0,0,{id},1,2.887,,1,8433.5,2996,garmin_push_2530014783,0,0,,1,0,0,,,,0,{id},3.9,2921,0,0,2,01.03.2018 15:22:43,32.853517,-116.960436,(GMT-08:00) America/Los_Angeles,0,0,1545662477,1545662477,-28800,3/1/2018,0.96,https://www.strava.com/activities/1432710517
923785050,Run,Run,,01.04.2017,6.8,Morning Run,172.2,32.301,5.33,11.25,14.04,20.071,8.58,6.99,8.72,278.1,8.61,156.5,193,84.4,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.858892, -117.255867]","[32.859118, -117.256093]",1,135.7,1,0,5,{id},4,3.126,,1,32301.5,11273,garmin_push_1652517107,0,0,,1,0,0,,,,0,{id},3.9,10332,0,2,2,01.04.2017 13:46:58,32.858892,-117.255867,(GMT-08:00) America/Los_Angeles,0,0,1023629735,1023629735,-25200,4/1/2017,0.86,https://www.strava.com/activities/923785050
1016023574,Run,Run,,01.06.2017,6.4,Morning Run,82.4,16.159,5.1,11.77,15.12,10.041,8.21,7.31,9.4,134.5,8.32,158.2,183,86.1,,,0,0,everyone,,NA-US-CA-Santee,,,0.1,"[32.853007, -116.959949]","[32.853619, -116.960485]",106,201.5,0,0,6,{id},1,3.269,,1,16159.3,4958,garmin_push_1771848298,0,0,,1,0,0,,,,0,{id},4.2,4943,0,1,2,01.06.2017 13:23:00,32.853007,-116.959949,(GMT-08:00) America/Los_Angeles,0,0,1118724262,1118724262,-25200,6/1/2017,0.83,https://www.strava.com/activities/1016023574
2430260867,Run,Run,,01.06.2019,8.1,Morning Run,20.1,3.41,5.9,10.18,13.32,2.119,9.49,6.32,8.28,0,,141.4,169,85.8,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,2.827,,1,3409.6,1206,garmin_push_3723470069,0,0,,1,0,0,,,,0,{id},3.7,1206,0,0,2,01.06.2019 15:03:27,,,(GMT-08:00) America/Los_Angeles,0,1,2583114090,2583114090,-25200,6/1/2019,,https://www.strava.com/activities/2430260867
1062731210,Run,Run,,01.07.2017,7.3,Morning Run,112.4,22.734,4.94,12.14,15.12,14.126,7.96,7.54,9.4,114.4,5.03,157.7,198,85.3,,,0,0,everyone,,NA-US-CA-Encinitas,,,0,"[33.04087, -117.292844]","[33.040904, -117.29287]",3.8,52,1,0,16,{id},1,3.371,,1,22733.8,7350,garmin_push_1829402253,0,0,,1,0,0,,,,0,{id},4.2,6743,0,9,2,01.07.2017 14:20:11,33.04087,-117.292844,(GMT-08:00) America/Los_Angeles,0,0,1166506981,1166506981,-25200,7/1/2017,0.5,https://www.strava.com/activities/1062731210
2583135509,Run,Run,,01.08.2019,20.2,Evening Run,23,3.69,6.24,9.61,11.88,2.293,10.05,5.97,7.38,14.9,4.04,139.8,161,82.3,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853769, -116.960688]","[32.853619, -116.960595]",107.3,120.5,1,0,0,{id},1,2.67,,1,3689.7,1382,garmin_push_3906793088,0,0,,1,0,0,,,,0,{id},3.3,1382,0,0,2,02.08.2019 03:12:26,32.853769,-116.960688,(GMT-08:00) America/Los_Angeles,0,0,2740829076,2740829076,-25200,8/1/2019,0.4,https://www.strava.com/activities/2583135509
1213371165,Run,Run,,01.10.2017,17.3,Afternoon Run,55.5,9.665,5.74,10.45,28.8,6.006,9.24,6.49,17.9,137.6,14.24,,,82.7,,,0,0,everyone,,NA-US-TN-Ooltewah,,,0.1,"[35.078252, -85.124528]","[35.077992, -85.125002]",247.9,302.6,1,0,0,{id},1,2.902,,0,9665.5,3433,garmin_push_2037624866,0,0,,0,0,0,,,,0,{id},8,3331,0,0,2,01.10.2017 21:16:19,35.078252,-85.124528,(GMT-05:00) America/New_York,0,0,1319405944,1319405944,-14400,10/1/2017,1.42,https://www.strava.com/activities/1213371165
1272563921,Run,Run,,01.11.2017,7.6,Morning Run,25.7,3.536,7.27,8.25,10.44,2.197,11.7,5.13,6.49,41.9,11.85,,,79.5,,,0,0,everyone,,NA-US-CA-Santee,,,0.3,"[32.856208, -116.960509]","[32.853599, -116.960469]",112.9,149,0,0,0,{id},1,2.293,,0,3536,1542,garmin_push_2328596120,0,0,,0,0,0,,,,0,{id},2.9,1542,0,0,2,01.11.2017 14:37:44,32.856208,-116.960509,(GMT-08:00) America/Los_Angeles,0,0,1379230566,1379230566,-25200,11/1/2017,1.18,https://www.strava.com/activities/1272563921
2836047113,Run,Run,,01.11.2019,14.5,Afternoon Run,5.3,1.062,4.99,12.03,5.76,0.66,8.03,7.47,3.58,0,,126.8,159,46,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.886517, -117.223481]","[32.886621, -117.223421]",90.1,90.6,0,0,0,{id},1,3.341,,1,1062.3,1927,garmin_push_4215798765,0,0,,1,0,0,,,,0,{id},1.6,318,0,0,2,01.11.2019 21:28:36,32.886517,-117.223481,(GMT-08:00) America/Los_Angeles,0,0,3006146853,3006146853,-25200,11/1/2019,,https://www.strava.com/activities/2836047113
1998182712,Run,Run,,01.12.2018,9.2,Morning Run,295.5,42.368,6.97,8.6,21.24,26.326,11.22,5.35,13.2,207.3,4.89,149.6,172,82.8,,,0,0,everyone,,NA-US-AR-West Memphis,,,0.5,"[35.138524, -90.052295]","[35.14207, -90.049578]",67.5,90.8,1,0,0,{id},1,2.39,,1,42367.6,17748,garmin_push_3201815985,0,0,,1,0,0,,,,0,{id},5.9,17730,0,0,2,01.12.2018 15:13:24,35.138524,-90.052295,(GMT-06:00) America/Chicago,0,0,2136078317,2136078317,-21600,12/1/2018,0.49,https://www.strava.com/activities/1998182712
3066005654,Run,Run,,02.02.2020,7.6,Morning Run,50.7,9.971,5.08,11.81,14.76,6.196,8.18,7.34,9.17,14,1.4,152.2,165,85.5,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.772709, -117.208698]","[32.772749, -117.208823]",-1.6,4.8,3,0,5,{id},35,3.28,17,1,9971,3040,garmin_push_4506766617,0,0,,1,0,0,,,,0,{id},4.1,3040,0,3,2,02.02.2020 15:38:05,32.772709,-117.208698,(GMT-08:00) America/Los_Angeles,0,0,3272331361,3272331361,-28800,2/2/2020,0.14,https://www.strava.com/activities/3066005654
1432710408,Run,Run,,02.03.2018,7.1,Morning Run,44.9,8.226,5.45,11.01,14.04,5.112,8.77,6.84,8.72,37.2,4.52,151.3,175,84.7,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853542, -116.960505]","[32.853594, -116.960533]",106,128,1,0,1,{id},1,3.057,,1,8226.4,2691,garmin_push_2530014803,0,0,,1,0,0,,,,0,{id},3.9,2691,0,0,2,02.03.2018 15:03:10,32.853542,-116.960505,(GMT-08:00) America/Los_Angeles,0,0,1545662364,1545662364,-28800,3/2/2018,0.45,https://www.strava.com/activities/1432710408
3149216344,Elliptical,Elliptical,,02.03.2020,15.9,Afternoon Activity,45.4,,,,,,,,,0,,130.6,157,60.4,,,0,0,everyone,,,,,,,,,,1,0,0,{id},1,0,25,1,0,2721,garmin_push_4612907817,0,0,,1,0,0,,,,0,{id},0,2721,0,0,2,02.03.2020 23:53:01,,,(GMT-08:00) America/Los_Angeles,0,1,3365135540,3365135540,-28800,3/2/2020,,https://www.strava.com/activities/3149216344
1490133268,Run,Run,,02.04.2018,19.4,Evening Run,46.4,8.077,5.75,10.44,13.68,5.019,9.25,6.48,8.5,70,8.67,145.1,179,84.9,,,0,0,everyone,,NA-US-CA-Santee,,,0.4,"[32.852085, -116.964144]","[32.853589, -116.960574]",106.6,160.9,1,0,0,{id},1,2.899,,1,8076.9,2790,garmin_push_2601814510,0,0,,1,0,0,,,,0,{id},3.8,2786,0,0,2,03.04.2018 02:22:27,32.852085,-116.964144,(GMT-08:00) America/Los_Angeles,0,0,1605233139,1605233139,-25200,4/2/2018,0.87,https://www.strava.com/activities/1490133268
968541906,Run,Run,,02.05.2017,19.3,Evening Run,67.6,11.949,5.66,10.61,15.48,7.425,9.1,6.59,9.62,0,,131.5,159,83.6,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853553, -116.96065]","[32.853623, -116.9605]",110,117.5,1,0,0,{id},1,2.946,,1,11949.4,4142,garmin_push_1711619666,0,0,,1,0,0,,,,0,{id},4.3,4056,0,0,2,03.05.2017 02:20:37,32.853553,-116.96065,(GMT-08:00) America/Los_Angeles,0,0,1069706299,1069706299,-25200,5/2/2017,,https://www.strava.com/activities/968541906
1020047196,Run,Run,,02.06.2017,7.7,Morning Run,50.8,8.555,5.94,10.1,12.24,5.316,9.56,6.27,7.61,114.6,13.4,132.3,171,84.5,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853575, -116.960558]","[32.853629, -116.960485]",109.8,160.9,0,0,0,{id},1,2.805,,1,8555.2,3050,garmin_push_1776675049,0,0,,1,0,0,,,,0,{id},3.4,3050,0,0,2,02.06.2017 14:44:09,32.853575,-116.960558,(GMT-08:00) America/Los_Angeles,0,0,1122863934,1122863934,-25200,6/2/2017,1.34,https://www.strava.com/activities/1020047196
2430260879,Run,Hike,,02.06.2019,16.6,Afternoon Run,7.1,0.73,9.77,6.14,9.72,0.454,15.72,3.82,6.04,0,,79.7,120,55.9,,,0,0,everyone,,NA-CA-YT-Dawson City,,,0.4,"[64.064214, -139.420202]","[64.062292, -139.427936]",326.1,367.6,0,0,0,{id},1,1.706,,1,730,786,garmin_push_3723470084,0,0,,1,0,0,,,,0,{id},2.7,428,0,0,2,02.06.2019 23:37:26,64.064214,-139.420202,(GMT-08:00) America/Dawson,0,0,2583114102,2583114102,-25200,6/2/2019,,https://www.strava.com/activities/2430260879
3556100497,Elliptical,Elliptical,,02.06.2020,21.4,Night Activity,35.6,,,,,,,,,0,,133.5,154,55,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0,30,1,0,2139,garmin_push_5031971077,0,0,,1,0,0,,,,0,{id},0,2139,0,0,2,03.06.2020 04:22:43,,,(GMT-08:00) America/Los_Angeles,0,1,3796975636,3796975636,-25200,6/2/2020,,https://www.strava.com/activities/3556100497
1065044582,Run,Run,,02.07.2017,20.4,Evening Run,56.6,9.664,5.86,10.24,12.6,6.005,9.43,6.36,7.83,88.3,9.14,165.1,183,83.3,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853646, -116.960557]","[32.853607, -116.960561]",106.9,159.4,0,0,2,{id},1,2.845,,1,9663.5,3423,garmin_push_1832197924,0,0,,1,0,0,,,,0,{id},3.5,3397,0,0,2,03.07.2017 03:21:32,32.853646,-116.960557,(GMT-08:00) America/Los_Angeles,0,0,1168863992,1168863992,-25200,7/2/2017,0.91,https://www.strava.com/activities/1065044582
2499720040,Run,Run,,02.07.2019,18.9,Evening Run,44.8,8.166,5.48,10.95,14.04,5.074,8.82,6.8,8.72,49,6,,,85,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.73405, -117.158844]","[32.734129, -117.158966]",64.4,98.4,0,0,1,{id},1,3.041,,0,8165.7,2781,garmin_push_3807017102,0,0,,0,0,0,,,,0,{id},3.9,2685,0,1,2,03.07.2019 01:56:39,32.73405,-117.158844,(GMT-08:00) America/Los_Angeles,0,0,2655102101,2655102101,-25200,7/2/2019,0.6,https://www.strava.com/activities/2499720040
2590644966,Run,Run,,02.08.2019,18.4,Evening Run,80.8,12.993,6.22,9.64,12.6,8.073,10.01,5.99,7.83,39,3,145.7,168,82.5,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.1,"[32.78868, -117.208749]","[32.787724, -117.208338]",0.3,12.6,1,0,3,{id},2,2.679,,1,12992.7,5486,garmin_push_3915862313,0,0,,1,0,0,,,,0,{id},3.5,4850,0,1,2,03.08.2019 01:22:12,32.78868,-117.208749,(GMT-08:00) America/Los_Angeles,0,0,2748808547,2748808547,-25200,8/2/2019,0.3,https://www.strava.com/activities/2590644966
1942984023,Run,Run,,02.11.2018,7,Morning Run,33.8,5.717,5.91,10.15,12.24,3.552,9.51,6.31,7.61,32.7,5.72,134.8,153,86.6,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853642, -116.960516]","[32.853588, -116.960517]",106.2,133.8,0,0,1,{id},1,2.82,,1,5717,2281,garmin_push_3134994815,0,0,,1,0,0,,,,0,{id},3.4,2027,0,0,2,02.11.2018 14:01:22,32.853642,-116.960516,(GMT-08:00) America/Los_Angeles,0,0,2078836542,2078836542,-25200,11/2/2018,0.57,https://www.strava.com/activities/1942984023
2836047252,Run,Run,,02.11.2019,6.7,Morning Run,180,29.333,6.14,9.77,14.04,18.227,9.88,6.07,8.72,169.5,5.78,154.6,177,84.8,,,0,0,everyone,,NA-US-CA-Solana Beach,,,0,"[32.993216, -117.272139]","[32.993644, -117.272274]",2,29.6,3,0,11,{id},1,2.715,,1,29332.8,11794,garmin_push_4215798789,0,0,,1,0,0,,,,0,{id},3.9,10802,0,1,2,02.11.2019 13:43:39,32.993216,-117.272139,(GMT-08:00) America/Los_Angeles,0,0,3006146878,3006146878,-25200,11/2/2019,0.58,https://www.strava.com/activities/2836047252
1998182250,Run,Run,,02.12.2018,9.7,Morning Run,13,1.657,7.87,7.63,10.44,1.029,12.66,4.74,6.49,12.8,7.72,117.3,130,86.6,,,0,0,everyone,,NA-US-AR-West Memphis,,,0,"[35.125998, -90.068402]","[35.126225, -90.068538]",74,87.6,0,0,0,{id},1,2.119,,1,1656.7,863,garmin_push_3201815997,0,0,,1,0,0,,,,0,{id},2.9,782,0,0,2,02.12.2018 15:42:52,35.125998,-90.068402,(GMT-06:00) America/Chicago,0,0,2136078325,2136078325,-21600,12/2/2018,0.77,https://www.strava.com/activities/1998182250
2910861234,Run,Hike,,02.12.2019,16.4,Afternoon Run,42.3,0.78,54.29,1.11,8.28,0.484,87.37,0.69,5.14,0,,115.8,159,46.6,,,0,0,everyone,,,,,,,,,,1,0,0,{id},1,0.307,,1,779.6,2539,garmin_push_4309324459,0,0,,1,0,0,,,,0,{id},2.3,2539,0,0,2,03.12.2019 00:21:38,,,(GMT-08:00) America/Los_Angeles,0,1,3095966879,3095966879,-28800,12/2/2019,,https://www.strava.com/activities/2910861234
2907725487,Run,Hike,,02.12.2019,23.9,Night Run,5.2,0.28,18.66,3.21,5.4,0.174,30.04,2,3.36,0,,102.4,125,51.8,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,0.893,29,1,280.4,333,garmin_push_4305357736,0,0,,1,0,0,,,,0,{id},1.5,314,0,0,2,03.12.2019 07:52:00,,,(GMT-08:00) America/Los_Angeles,0,1,3092261734,3092261734,-28800,12/2/2019,,https://www.strava.com/activities/2907725487
2131563566,Run,Run,,03.02.2019,7.5,Morning Run,53.3,10.018,5.32,11.28,14.04,6.225,8.56,7.01,8.72,28.5,2.84,138,151,83.9,,,0,0,everyone,,NA-US-CA-Encinitas,,,0,"[33.046175, -117.293945]","[33.046148, -117.293917]",4.7,28.2,3,0,5,{id},1,3.133,,1,10017.8,3198,garmin_push_3365138814,0,0,,1,0,0,,,,0,{id},3.9,3198,0,0,2,03.02.2019 15:30:28,33.046175,-117.293945,(GMT-08:00) America/Los_Angeles,0,0,2275489173,2275489173,-28800,2/3/2019,0.28,https://www.strava.com/activities/2131563566
1434511124,Run,Run,,03.03.2018,7.4,Morning Run,142.6,25.783,5.53,10.85,13.68,16.021,8.9,6.74,8.5,112.7,4.37,151,189,83.8,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.758355, -117.242084]","[32.758252, -117.242412]",1.1,30,2,0,6,{id},5,3.014,,1,25783.2,9539,garmin_push_2532354878,0,0,,1,0,0,,,,0,{id},3.8,8555,0,2,2,03.03.2018 15:21:12,32.758355,-117.242084,(GMT-08:00) America/Los_Angeles,0,0,1547516545,1547516545,-28800,3/3/2018,0.44,https://www.strava.com/activities/1434511124
2189851935,Run,Run,,03.03.2019,17.5,Afternoon Run,41.4,6.527,6.34,9.47,12.24,4.056,10.2,5.88,7.61,54.6,8.37,,,83.3,,,0,0,everyone,,NA-US-CA-Santee,,,1,"[32.856333, -116.970905]","[32.85368, -116.960545]",109.4,162,1,0,0,{id},1,2.63,,0,6527.2,2482,garmin_push_3433141735,0,0,,0,0,0,,,,0,{id},3.4,2482,0,0,2,04.03.2019 01:31:46,32.856333,-116.970905,(GMT-08:00) America/Los_Angeles,0,0,2333619799,2333619799,-28800,3/3/2019,0.84,https://www.strava.com/activities/2189851935
3152391561,Run,Run,,03.03.2020,18.5,Evening Run,27.5,5.495,5,12,15.84,3.414,8.05,7.46,9.84,5,0.91,147.3,164,88.6,,,0,0,everyone,,NA-US-CA-Coronado,,,0.1,"[32.721176, -117.149695]","[32.721016, -117.150862]",36,50.2,3,0,0,{id},59,3.334,21,1,5495,1875,garmin_push_4616919798,0,0,,1,0,0,,,,0,{id},4.4,1648,0,0,2,04.03.2020 02:29:52,32.721176,-117.149695,(GMT-08:00) America/Los_Angeles,0,0,3368658857,3368658857,-28800,3/3/2020,0.09,https://www.strava.com/activities/3152391561
1490133251,Run,Run,,03.04.2018,19.1,Evening Run,22.1,3.818,5.78,10.39,26.28,2.372,9.29,6.46,16.33,4.3,1.13,113.5,145,86.9,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.720859, -117.150176]","[32.720794, -117.150133]",40.5,46.6,0,0,0,{id},1,2.886,,1,3817.7,1483,garmin_push_2601814513,0,0,,1,0,0,,,,0,{id},7.3,1323,0,0,2,04.04.2018 02:04:22,32.720859,-117.150176,(GMT-08:00) America/Los_Angeles,0,0,1605233143,1605233143,-25200,4/3/2018,0.11,https://www.strava.com/activities/1490133251
975761085,Run,Run,,03.05.2017,19.9,Evening Run,48.8,8.486,5.75,10.44,14.4,5.273,9.25,6.49,8.95,72.7,8.57,145.7,169,83.3,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853625, -116.960533]","[32.853617, -116.960468]",109.8,161,0,0,1,{id},1,2.901,,1,8486.1,2938,garmin_push_1720132451,0,0,,1,0,0,,,,0,{id},4,2925,0,0,2,04.05.2017 02:52:26,32.853625,-116.960533,(GMT-08:00) America/Los_Angeles,0,0,1076767404,1076767404,-25200,5/3/2017,0.86,https://www.strava.com/activities/975761085
1563508862,Run,Run,,03.05.2018,20.5,Evening Run,12.3,1.715,7.17,8.37,16.2,1.066,11.54,5.2,10.07,5.8,3.38,118,127,85.1,,,0,0,everyone,,NA-US-CA-Santee,,,0.3,"[32.851034, -116.959994]","[32.853566, -116.960545]",110.8,117.3,0,0,0,{id},1,2.324,,1,1715.3,738,garmin_push_2689992687,0,0,,1,0,0,,,,0,{id},4.5,738,0,0,2,04.05.2018 03:31:56,32.851034,-116.959994,(GMT-08:00) America/Los_Angeles,0,0,1681209560,1681209560,-25200,5/3/2018,0.34,https://www.strava.com/activities/1563508862
1020047225,Run,Hike,,03.06.2017,8.4,Morning Run,299,15.402,19.4,3.09,13.68,9.571,31.23,1.92,8.5,984,63.89,,,52.1,,,0,0,everyone,,NA-US-CA-Valyermo,,,3.4,"[34.375757, -117.722998]","[34.3692, -117.758822]",2005,2851.5,0,0,0,{id},1,0.859,,0,15402.4,22445,garmin_push_1776675066,0,0,,0,0,0,,,,0,{id},3.8,17940,0,0,2,03.06.2017 15:25:03,34.375757,-117.722998,(GMT-08:00) America/Los_Angeles,0,0,1122863950,1122863950,-25200,6/3/2017,6.39,https://www.strava.com/activities/1020047225
1765822977,Run,Run,,03.08.2018,18.6,Evening Run,76.5,12.881,5.94,10.1,12.6,8.004,9.56,6.28,7.83,36.9,2.86,,,84.7,,,0,0,everyone,,NA-US-CA-La Jolla,,,0.8,"[32.781177, -117.211402]","[32.787757, -117.208342]",1.9,12.6,0,0,1,{id},1,2.806,,0,12880.9,4749,garmin_push_2924897321,0,0,,0,0,0,,,,0,{id},3.5,4591,0,0,2,04.08.2018 01:36:01,32.781177,-117.211402,(GMT-08:00) America/Los_Angeles,0,0,1895845728,1895845728,-25200,8/3/2018,0.29,https://www.strava.com/activities/1765822977
1166665001,Run,Run,,03.09.2017,7.4,Morning Run,67,12.994,5.16,11.63,14.4,8.074,8.3,7.23,8.95,35.2,2.71,153,181,84.3,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.788683, -117.209377]","[32.788657, -117.209251]",1.6,12.6,0,0,4,{id},1,3.23,,1,12994,4454,garmin_push_1956383467,0,0,,1,0,0,,,,0,{id},4,4023,0,0,2,03.09.2017 14:21:56,32.788683,-117.209377,(GMT-08:00) America/Los_Angeles,0,0,1272054081,1272054081,-25200,9/3/2017,0.27,https://www.strava.com/activities/1166665001
4148121623,Elliptical,Elliptical,,03.10.2020,20.9,Evening Activity,31.4,,,,,,,,,0,,131.3,167,54.7,,,0,0,everyone,,,,,,,,,,4,0,0,{id},1,0,28,1,0,1885,garmin_push_5628628998,0,0,,1,0,0,,,,0,{id},0,1885,0,0,2,04.10.2020 03:52:51,,,(GMT-08:00) America/Los_Angeles,0,1,4438388279,4438388279,-25200,10/3/2020,,https://www.strava.com/activities/4148121623
1272563947,Run,Run,,03.11.2017,7.3,Morning Run,46,8.179,5.63,10.66,20.52,5.082,9.06,6.62,12.75,70.2,8.58,163.7,185,81.9,,,0,0,everyone,,NA-US-CA-Santee,,,0.9,"[32.861743, -116.959437]","[32.853612, -116.96053]",109.8,164.3,1,0,0,{id},1,2.96,,1,8179.1,2763,garmin_push_2328596150,0,0,,1,0,0,,,,0,{id},5.7,2763,0,0,2,03.11.2017 14:19:25,32.861743,-116.959437,(GMT-08:00) America/Los_Angeles,0,0,1379230587,1379230587,-25200,11/3/2017,0.86,https://www.strava.com/activities/1272563947
1952486318,Run,Run,,03.11.2018,7.4,Morning Run,95.3,16.129,5.91,10.15,12.6,10.022,9.51,6.31,7.83,8.8,0.55,145.6,159,86.4,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.724932, -117.20714]","[32.724896, -117.207291]",1.2,5.3,0,0,16,{id},1,2.82,,1,16129.1,6462,garmin_push_3146519170,0,0,,1,0,0,,,,0,{id},3.5,5720,0,1,2,03.11.2018 14:26:00,32.724932,-117.20714,(GMT-08:00) America/Los_Angeles,0,0,2088663783,2088663783,-25200,11/3/2018,0.05,https://www.strava.com/activities/1952486318
1303164969,Run,Run,,03.12.2017,7,Morning Run,264.9,42.364,6.25,9.59,13.32,26.324,10.06,5.96,8.28,215.9,5.1,153.8,186,81.2,,,0,0,everyone,1,NA-US-CA-Folsom,,,31.6,"[38.703758, -121.170297]","[38.577445, -121.496768]",4.9,109,2,0,12,{id},259,2.665,,1,42364.5,15896,garmin_push_2366344273,0,0,,1,0,0,,,,0,{id},3.7,15894,0,12,2,03.12.2017 15:01:40,38.703758,-121.170297,(GMT-08:00) America/Los_Angeles,0,0,1410201885,1410201885,-28800,12/3/2017,0.51,https://www.strava.com/activities/1303164969
2909816962,Run,Run,,03.12.2019,17.1,Afternoon Run,45.1,10.361,4.35,13.79,17.64,6.438,7,8.57,10.96,0,,148.1,168,82.8,,,0,0,everyone,,,,,,,,,,0,0,0,{id},1,3.83,25,1,10360.9,2783,garmin_push_4307931474,0,0,,1,0,0,,,,0,{id},4.9,2705,0,0,2,04.12.2019 01:04:20,,,(GMT-08:00) America/Los_Angeles,0,1,3094704594,3094704594,-28800,12/3/2019,,https://www.strava.com/activities/2909816962
2981834018,Run,Run,,04.01.2020,8.2,Morning Run,48.1,8.107,5.94,10.11,21.24,5.038,9.55,6.28,13.2,79,9.74,136.1,155,86.2,,,0,0,everyone,,NA-US-CA-Coronado,,,0,"[32.721976, -117.150224]","[32.72182, -117.150113]",32.4,80.2,1,0,4,{id},15,2.808,18,1,8107.4,3381,garmin_push_4400042912,0,0,,1,0,0,,,,0,{id},5.9,2887,0,2,2,04.01.2020 16:13:22,32.721976,-117.150224,(GMT-08:00) America/Los_Angeles,0,0,3177809268,3177809268,-28800,1/4/2020,0.97,https://www.strava.com/activities/2981834018
868156404,Run,Hike,,04.02.2017,18.3,Evening Run,0.8,0.067,12.65,4.74,5.4,0.042,20.35,2.95,3.36,0,,,,53.8,,,0,0,everyone,,NA-US-CA-Santee,,,0,"[32.853674, -116.960564]","[32.853544, -116.960606]",117,118,0,0,0,{id},1,1.318,,0,67.2,51,garmin_push_1558365007,0,0,,0,0,0,,,,0,{id},1.5,51,0,0,2,05.02.2017 02:20:31,32.853674,-116.960564,(GMT-08:00) America/Los_Angeles,0,0,960747008,960747008,-28800,2/4/2017,,https://www.strava.com/activities/868156404
887701696,Run,Run,,04.03.2017,7.5,Morning Run,147.7,28.415,5.2,11.54,13.68,17.656,8.37,7.17,8.5,54.6,1.92,117.5,148,84.5,,,0,0,everyone,,NA-US-CA-La Jolla,,,0,"[32.758365, -117.242076]","[32.758187, -117.242239]",1.3,30,0,0,3,{id},1,3.206,,1,28414.8,9889,garmin_push_1603328396,0,0,,1,0,0,,,,0,{id},3.8,8862,0,0,2,04.03.2017 15:29:23,32.758365,-117.242076,(GMT-08:00) America/Los_Angeles,0,0,984188639,984188639,-28800,3/4/2017,0.19,https://www.strava.com/activities/887701696
